
BAÞ,ÝÞARET,ORTA,YÜZÜK,SERÇE,X,Y
790,000,2141,000,2275,000,3107,000,2923,000,2862,000,3029,000
2023,000,2180,000,2322,000,3239,000,2924,000,2863,000,3031,000
4095,000,2210,000,2398,000,3362,000,2967,000,2863,000,2961,000
4095,000,2246,000,2411,000,3443,000,2968,000,2866,000,3030,000
4095,000,2249,000,2416,000,3402,000,2971,000,2864,000,3055,000
4095,000,2250,000,2406,000,3423,000,2959,000,2864,000,3032,000
4095,000,2243,000,2411,000,3280,000,2949,000,2857,000,3034,000
4095,000,2238,000,2420,000,3362,000,3000,000,2865,000,3024,000
3099,000,2213,000,2417,000,3280,000,2967,000,2864,000,3059,000
2038,000,2223,000,2411,000,3382,000,2971,000,2762,000,3030,000
927,000,2243,000,2394,000,3260,000,2926,000,2864,000,3150,000
669,000,2211,000,1912,000,3250,000,2924,000,2861,000,3044,000
781,000,2200,000,2386,000,3224,000,2923,000,2861,000,3037,000
792,000,2009,000,1953,000,3199,000,2932,000,2870,000,3022,000
790,000,2176,000,2367,000,2898,000,2929,000,2855,000,3173,000
671,000,2176,000,2411,000,3280,000,3118,000,2867,000,3093,000
1995,000,2108,000,2602,000,3341,000,2918,000,2864,000,3034,000
2420,000,2115,000,3100,000,3250,000,2901,000,2847,000,3034,000
2850,000,2127,000,2321,000,3239,000,2886,000,2875,000,3012,000
2860,000,2141,000,2444,000,3280,000,2871,000,2869,000,3037,000
2881,000,1995,000,2387,000,2547,000,2828,000,2864,000,3031,000
2855,000,2125,000,2384,000,4095,000,2846,000,2844,000,3043,000
2813,000,2127,000,2393,000,3219,000,2816,000,2718,000,3029,000
3042,000,2285,000,2297,000,3199,000,2827,000,2865,000,3035,000
4095,000,2155,000,2394,000,3229,000,2872,000,2845,000,3059,000
4095,000,2149,000,2388,000,3362,000,2895,000,2880,000,3047,000
4095,000,2150,000,2410,000,3265,000,2878,000,2855,000,3039,000
3103,000,1943,000,2408,000,3278,000,2907,000,2861,000,2659,000
3621,000,2000,000,2398,000,3260,000,2857,000,2843,000,3039,000
2768,000,1948,000,2353,000,4095,000,2848,000,2844,000,3081,000
2817,000,2008,000,2351,000,3300,000,2839,000,2883,000,3039,000
2816,000,1995,000,2938,000,3239,000,2863,000,2879,000,3039,000
2858,000,2019,000,2319,000,3199,000,3066,000,2876,000,3146,000
2986,000,1493,000,2330,000,3087,000,2814,000,2880,000,3011,000
3212,000,761,000,2104,000,2963,000,2917,000,2859,000,3031,000
3137,000,363,000,1933,000,2710,000,2767,000,2862,000,3023,000
2871,000,310,000,2123,000,2561,000,2709,000,2860,000,3036,000
3280,000,325,000,1864,000,2408,000,2636,000,2862,000,2998,000
3472,000,358,000,1666,000,1715,000,2587,000,2863,000,3033,000
3891,000,420,000,1834,000,2487,000,2625,000,2859,000,3019,000
4027,000,442,000,1867,000,2465,000,2639,000,2855,000,3042,000
4095,000,446,000,1879,000,2460,000,2634,000,2861,000,3034,000
3280,000,454,000,1837,000,2463,000,2625,000,2862,000,3025,000
4004,000,1678,000,2031,000,2876,000,2781,000,2853,000,3029,000
3642,000,2432,000,2243,000,3321,000,2913,000,2859,000,3069,000
3620,000,3220,000,2404,000,3443,000,3048,000,2863,000,3047,000
3506,000,3102,000,2530,000,3606,000,3072,000,2865,000,3006,000
3594,000,3033,000,2456,000,3443,000,3087,000,2862,000,3696,000
3529,000,2972,000,2443,000,3667,000,3077,000,2863,000,3045,000
3461,000,2900,000,1355,000,3565,000,3113,000,2864,000,3029,000
3529,000,2863,000,2449,000,3596,000,3112,000,2863,000,3115,000
3597,000,2865,000,2467,000,3362,000,3151,000,2869,000,3021,000
3552,000,2871,000,2470,000,3443,000,3170,000,2853,000,3054,000
3642,000,2711,000,2462,000,3708,000,3109,000,2864,000,3037,000
3642,000,521,000,2297,000,3117,000,3074,000,2869,000,3038,000
3687,000,210,000,2203,000,2944,000,2999,000,2844,000,3472,000
4050,000,127,000,2294,000,2659,000,2930,000,2864,000,3035,000
3733,000,176,000,2034,000,2455,000,2877,000,2843,000,3031,000
4095,000,259,000,1976,000,2525,000,2929,000,2867,000,3032,000
4095,000,441,000,1860,000,2568,000,2602,000,2864,000,3034,000
4095,000,308,000,1854,000,2577,000,2918,000,2864,000,3699,000
4095,000,320,000,1864,000,2570,000,2807,000,2861,000,3078,000
4095,000,351,000,1847,000,2581,000,2756,000,2880,000,3039,000
4095,000,346,000,1850,000,2561,000,2779,000,2854,000,3029,000
4004,000,351,000,1852,000,2659,000,2761,000,2853,000,3083,000
4095,000,346,000,1837,000,1504,000,2720,000,2864,000,3027,000
4095,000,351,000,1849,000,2542,000,2773,000,2832,000,3027,000
3823,000,1097,000,1998,000,3033,000,2845,000,2763,000,3024,000
3733,000,1709,000,2136,000,3219,000,2938,000,2835,000,3054,000
3552,000,2953,000,2321,000,3443,000,3156,000,2864,000,3035,000
3537,000,2941,000,2608,000,3423,000,3139,000,2865,000,3403,000
3506,000,2905,000,2605,000,3443,000,3133,000,2856,000,3034,000
3506,000,2946,000,2597,000,3362,000,3159,000,2847,000,3033,000
3687,000,2927,000,2594,000,3199,000,3142,000,2862,000,3031,000
3687,000,2910,000,2624,000,3117,000,3145,000,2930,000,3026,000
3552,000,2870,000,2576,000,3443,000,3147,000,2894,000,3032,000
3574,000,2817,000,2549,000,3443,000,3182,000,2853,000,3036,000
3642,000,2591,000,1997,000,3443,000,3179,000,2862,000,2963,000
3665,000,1864,000,1046,000,2771,000,2813,000,2496,000,3047,000
3461,000,1769,000,920,000,3509,000,2849,000,2864,000,3031,000
3552,000,1917,000,988,000,2666,000,2798,000,2862,000,3043,000
3441,000,1763,000,276,000,2747,000,2772,000,2880,000,2656,000
3506,000,1792,000,1039,000,2752,000,2798,000,2863,000,3031,000
3914,000,1839,000,1079,000,2576,000,2808,000,2880,000,3029,000
3823,000,1857,000,1062,000,2563,000,2766,000,2847,000,3030,000
4004,000,1854,000,1095,000,2585,000,2793,000,2864,000,3035,000
3914,000,1864,000,1125,000,2575,000,2747,000,2863,000,3021,000
4095,000,1894,000,1062,000,2572,000,2587,000,2859,000,3020,000
4084,000,1883,000,1219,000,2528,000,2784,000,2939,000,2987,000
4050,000,1896,000,1110,000,2572,000,2790,000,2868,000,3023,000
4004,000,1904,000,1048,000,2553,000,2801,000,2846,000,3051,000
4095,000,1914,000,1018,000,2577,000,2801,000,2871,000,3024,000
4095,000,1890,000,1110,000,1818,000,2772,000,2850,000,3014,000
3099,000,1896,000,1079,000,2692,000,2772,000,2890,000,3049,000
2731,000,2497,000,2463,000,3932,000,3032,000,2881,000,3036,000
